loss,precision,hr,F1 Score,diversity,curr_epoch
16.571593086298773,0.014451107779443558,0.0012197921222323709,0.0022496917901965565,0.00536221217537588,0
9.558260591170367,0.029027153090121775,0.0027598002312485504,0.005040378862402511,0.005257070760172432,1
8.785959180944106,0.15521405963684862,0.022482050808775852,0.039275258937756005,0.019030596151824203,2
8.530197398802814,0.17216391804097886,0.025877204350836763,0.04499187678984026,0.021343707286300074,3
8.4636876782249,0.19277861069465158,0.030009122187266826,0.051933890691311636,0.02397224266638629,4
8.429937703749713,0.2041479260369804,0.03145403354650241,0.05450952721588693,0.02628535380086216,5
8.40366860558005,0.2199733466600021,0.033934314130316716,0.05879810496952272,0.03007044474818631,6
8.380267166530384,0.21143594869231938,0.032710205939363274,0.05665551796336108,0.03427610135632426,7
8.359388716080609,0.23375812093952905,0.03651665147921088,0.06316582014956974,0.03722006098202082,8
8.342670202535741,0.25433116774945674,0.04283923208324861,0.07332730263415364,0.038061192303648406,9
8.329040799421422,0.2484591037814414,0.041122838648636806,0.07056616548565475,0.046051939859110505,10
8.31711122232325,0.25129102115608715,0.042158019178847685,0.07220287159418828,0.04436967721585532,11
8.30546823978424,0.25937031484257805,0.04354247549724532,0.07456684523671636,0.04731363684155189,12
8.295454437311959,0.26595035815425544,0.04503678342266343,0.07702922134104039,0.050467879297655345,13
8.284246085110833,0.2762785274029646,0.04693729082481036,0.08024214693740461,0.05225528335611397,14
8.274386380420012,0.271989005497251,0.04623017315652337,0.07902791323893928,0.05856376826832089,15
8.262657620486092,0.2727386306846574,0.04651388237250461,0.07947397165097764,0.058458626853117444,16
8.253631750415353,0.28048475762118935,0.048853609208706,0.08321346139972635,0.06224371780044159,17
8.246789904762716,0.2791937364651001,0.04905104839320454,0.08344227302402328,0.0648722531805278,18
8.23870994567871,0.2762368815592204,0.04742218842889582,0.08094787795560872,0.06255914204605194,19
8.23290975668851,0.27986006996501683,0.04888215764051318,0.08322730034992849,0.06991904111029335,20
8.226908678447499,0.2789022155588871,0.048400616274421965,0.0824865402950543,0.07149616233834508,21
8.222899811969084,0.27482092287189686,0.047426097985596695,0.08089250278827896,0.0732835663968037,22
8.216617595728707,0.2804431117774447,0.049326498297549426,0.08389661298688932,0.0773840815897382,23
8.212810343994814,0.28577377977677854,0.050963176885205776,0.08650039385214882,0.07475554620965198,24
8.208063036834492,0.269823421622521,0.04392223500364652,0.07554684811534011,0.07570181894648302,25
8.204039420380312,0.28027652840246464,0.048126348322647575,0.08214718437956967,0.07959205130901062,26
8.199889571806963,0.28077627852740344,0.048238516526604054,0.08233204923079072,0.07864577857217958,27
8.196358055507435,0.2711977344660994,0.04713255943244664,0.08030805476366064,0.08032804121543476,28
8.192774566622342,0.28323338330834585,0.05008617357029183,0.08511997633819,0.07233729365997266,29
8.189929534968208,0.26578377477927645,0.045310616814872424,0.07742233289981724,0.08958048575333824,30
8.186811719080982,0.2573713143428272,0.04182180019774038,0.07195173392679194,0.07896120281778993,31
8.182935641653398,0.2849825087456275,0.05002396474258846,0.08510853429969399,0.07706865734412785,32
8.180488278585322,0.26932367149758446,0.045253886346167525,0.07748768159957485,0.08327200084113132,33
8.177363788801081,0.2628269198733953,0.04300829132340288,0.07392044031368217,0.0771737987593313,34
8.17422016059651,0.2581209395302338,0.041797643725069146,0.07194517226217303,0.09210387971822101,35
8.171905700178707,0.2557054805930355,0.040526294500080155,0.06996410569757759,0.08274629376511408,36
8.169143112827749,0.27948525737131463,0.04817313823177985,0.08218121139433275,0.0855851119756072,37
8.166756726293002,0.2525820423121763,0.0438638486500572,0.0747469997964324,0.08716223320365891,38
8.164427606778986,0.2574129601865725,0.041993873681898414,0.07220788647000081,0.08190516244348649,39
8.162497680327471,0.26216058637347905,0.043089802718386735,0.07401430662203091,0.08043318263063821,40
8.160314944070928,0.2725720473096784,0.046612547829380055,0.07961084454366694,0.09042161707496583,41
8.15753867962781,0.2761952357154756,0.04643438446039321,0.07950265542481996,0.0892650615077279,42
8.155830242493574,0.2726969848409124,0.04536562399379972,0.07779014907699897,0.09084218273577963,43
8.153484459063586,0.27831917374645954,0.0477233497626616,0.08147601810587567,0.0892650615077279,44
8.15173452868181,0.255538897218056,0.03970285266662121,0.0687275643827627,0.0855851119756072,45
8.14955338197596,0.25408129268698887,0.040531248374158446,0.06991034355856683,0.09357585953106928,46
8.147250037053052,0.2763201732467092,0.047054779361213404,0.08041553422933607,0.09052675849016928,47
8.145946603522582,0.28027652840246503,0.04810881836186348,0.08212164598004872,0.09473241509830722,48
8.14433898448944,0.27956854905880396,0.04562735525187552,0.07845100959802298,0.07948690989380718,49
