loss,precision,hr,diversity,curr_epoch
9.926374557298772,0.0623438280859567,0.01048546122204844,0.0027336767952896644,0
8.636182910554549,0.06559220389805068,0.012164107439602272,0.0038902323625275995,1
8.543848130702973,0.06409295352323806,0.011282904122620011,0.00462622226895174,2
8.512841694635503,0.06575878727302992,0.0115446455632668,0.00620334349700347,3
8.48864563998054,0.06484257871064429,0.010466426054616772,0.0076753233098517505,4
8.469693583740908,0.06417624521072754,0.009984398966593621,0.008831878877089685,5
8.454017830035266,0.0633433283358317,0.010048756141186896,0.011144990011565556,6
8.439432960398056,0.0630518074296181,0.010180015683053375,0.014194091052465566,7
8.427963467065025,0.06684157921039448,0.011399880250029432,0.012616969824413836,8
8.417296146224526,0.06721639180409765,0.011637692722769833,0.014824939543686258,9
8.409354073440328,0.06867399633516552,0.01141739813180824,0.01545578803490695,10
8.402323359321146,0.06784107946026957,0.012043587685887302,0.01861003049101041,11
8.395641830388238,0.0675912043978009,0.01182701338835356,0.01997686888865524,12
8.388778061025283,0.07113110111610854,0.012037325530546135,0.021028283040689728,13
8.38231890706455,0.06671664167916001,0.010960112109613705,0.02018715171906214,14
8.37551532717312,0.0702981842412126,0.0113621870641594,0.024182525496793186,15
8.36774276929743,0.07275528902215556,0.012442192550839837,0.029965303332982862,16
8.360412027204738,0.06975678827253032,0.01101668788729707,0.02470823257281043,17
8.35355880653157,0.0817091454272865,0.012652583837501357,0.028072757859320785,18
8.34663845896721,0.07229718474096279,0.011632769482624296,0.03322468720428977,19
8.340159699285731,0.07454606030318175,0.012352803414434824,0.029860161917779415,20
8.334674345114651,0.0720889555222388,0.012334542181570879,0.03585322258437599,21
8.329679810019101,0.07966849908379152,0.012652088842030085,0.036484071075596675,22
8.324830973779454,0.07600366483424958,0.0122231015277855,0.03995373777731048,23
8.320238890647888,0.07542062302182245,0.01226539113940028,0.035012091262748395,24
8.315687681366416,0.07008995502248867,0.01133051332385131,0.03627378824518978,25
8.311464419645421,0.07625353989671835,0.013004240960117312,0.03974345494690359,26
8.30842314930523,0.07558720639680165,0.012852568451266382,0.04373882872463463,27
8.303738117638757,0.06904880892886878,0.011759825104394505,0.042056566081379455,28
8.29980314822758,0.07542062302182252,0.013397692903228635,0.041005151929344966,29
8.2959944877905,0.08487422955189089,0.014508351284386252,0.04289769740300704,30
8.292660808563232,0.07483758120939533,0.01261851864598558,0.04563137419829671,31
8.289199508498697,0.0756704980842911,0.01284652776141316,0.04825990957838293,32
8.286548460441477,0.07479593536565056,0.012455057631257954,0.04268741457260015,33
8.282699122499016,0.07883558220889558,0.012844826987015988,0.052045000525707076,34
8.27936861171442,0.07666999833416613,0.012705834269990968,0.04111029334454842,35
8.277038556968465,0.08183408295852088,0.014490183213337959,0.05225528335611397,36
8.273772474246867,0.07471264367816088,0.012627943516818839,0.053516980338555356,37
8.270600602416431,0.08504081292687031,0.015675339152986953,0.05183471769530018,38
8.268317364173777,0.07454606030318163,0.013405158841541184,0.04689307118073809,39
8.265427203178406,0.07462935199067121,0.013248776594166251,0.05162443486489328,40
8.263258764252944,0.07700316508412458,0.013877477104499426,0.05120386920407949,41
8.26074346647543,0.08275029152090645,0.014123413636017606,0.05278099043213122,42
8.258792207661797,0.08166749958354189,0.013942170273180189,0.05025759646724845,43
8.256475043226692,0.08316674995835432,0.014596453110768645,0.0581432026075071,44
8.254904343170278,0.0765450608029318,0.013094871969151413,0.056986647040269164,45
8.253345865782569,0.08250041645843764,0.014744579572793392,0.049942172221638104,46
8.252449058855282,0.07921039480259882,0.01343229760928091,0.052991273262538115,47
8.249913032615886,0.07941862402132273,0.013363451867425677,0.055935232888234675,48
8.248484290417503,0.08720639680159958,0.014777651700956403,0.0577226369466933,49
8.246638943167294,0.08195902048975534,0.014142497295924995,0.054568394490589846,50
8.245199506843791,0.08362485423954705,0.015075088879398593,0.05719692987067606,51
8.244024168323069,0.08383308345827091,0.014177373111396305,0.05709178845547261,52
8.243547032510532,0.08437447942695345,0.014514099279286603,0.060035748081169175,53
8.242325173125547,0.08341662502082302,0.014415526879720277,0.06077173798759331,54
8.241960008074255,0.08300016658337502,0.014096801064927665,0.056986647040269164,55
8.239804343686384,0.08179243711477593,0.013192855194652004,0.05877405109872779,56
8.238983894656686,0.0804181242711978,0.013061418901808413,0.05908947534433814,57
8.23942787528038,0.07771114442778618,0.013115908867174982,0.062454000630848494,58
8.237093833123936,0.07887722805264037,0.013933644958325199,0.05635579854904847,59
8.236576429044499,0.08316674995835437,0.013930183028957316,0.05961518242035538,60
8.236110607175267,0.0735465600533066,0.012504851127997247,0.05540952581221743,61
8.235035723167307,0.08058470764617687,0.014171111388448319,0.06276942487645884,62
8.234010814778944,0.08774779277028194,0.015091376813369594,0.05961518242035538,63
8.233776385223164,0.07483758120939522,0.012634183854046962,0.06255914204605194,64
8.232923122714547,0.07716974845910379,0.013344440072006863,0.06886762695825886,65
8.232255091737299,0.0802931867399634,0.014295146747164766,0.06792135422142782,66
8.232372103999642,0.0761286023654839,0.012931440963897676,0.054988960151403636,67
8.231223826127893,0.07833583208395808,0.013671875762050199,0.060456313741982966,68
8.231578469907536,0.08516575045810461,0.015254639587347603,0.06287456629166228,69
8.23008231050828,0.07617024820922867,0.012794025472130014,0.062454000630848494,70
