loss,precision,hr,diversity,curr_epoch
9.12540099084592,0.06505080792936836,0.010591720816996624,0.004521080853748291,0
8.46831798956645,0.07004830917874393,0.012644987091909135,0.008621596046682788,1
8.40749354201567,0.07687822755289019,0.01264520405269555,0.015245505204500052,2
8.36329855865244,0.07821089455272386,0.012785135532137297,0.02092314162548628,3
8.331665609366894,0.08058470764617703,0.012591998143808219,0.025233939648827673,4
8.310020708983439,0.09386973180076676,0.016169588690736307,0.030385868993796656,5
8.291508327502642,0.09257871064467811,0.015721470727435505,0.03974345494690359,6
8.274737187601453,0.08978843911377694,0.014743505400970795,0.04384397013983808,7
8.25801354525291,0.08366650008329184,0.0143070033607323,0.04920618231521396,8
8.241539002656848,0.10015825420623074,0.01684693165551175,0.05278099043213122,9
8.22738625976796,0.10403131767449651,0.01762478937202928,0.06087687940279676,10
8.215985470261261,0.10723804764284571,0.018272490002387367,0.06329513195247607,11
8.206427283238316,0.09316175245710501,0.01484821313560567,0.06297970770686573,12
8.197869617004148,0.09195402298850608,0.015016385164814149,0.061402586478814004,13
8.190154114047198,0.09795102448775649,0.016053596961858103,0.07097045526232783,14
8.183397847688791,0.09957521239380379,0.016792646414505456,0.06476711176532436,15
8.176260239744387,0.08962185573879765,0.014207806119369622,0.0728630007359899,16
8.170067670844722,0.10590538064301225,0.017918460999822774,0.07748922300494164,17
8.164630791587204,0.1124437781109451,0.019150305393214325,0.07149616233834508,18
8.159322832079637,0.11644177911044529,0.020672594872169634,0.07254757649037956,19
8.154315834614769,0.10503081792437167,0.017722211622752983,0.07948690989380718,20
8.15020415912822,0.10286523404964235,0.01718672735268198,0.07391441488802439,21
8.145334162542762,0.1019906713310018,0.016661313456623156,0.07854063715697614,22
8.141475376894558,0.1019490254872569,0.016728930704059935,0.08032804121543476,23
8.137545643514697,0.0969098783941368,0.015467122730010645,0.07769950583534854,24
8.134056239573011,0.11802432117274776,0.019308911966401717,0.0849542634843865,25
8.13059310097614,0.11681659170414868,0.01968944719170897,0.08201030385868993,26
