loss,precision,hr,diversity,curr_epoch
6.110441168128861,0.015367316341829026,0.0009967151614942086,0.004836505099358637,0
11.546642044696481,0.06221889055472226,0.010180392080681118,0.008095888970665545,1
8.482113035292619,0.06784107946026971,0.010768833752932985,0.008306171801072442,2
8.423572148288772,0.07583708145927033,0.012278743986414134,0.010514141520344864,3
8.388057112211726,0.06588372480426409,0.011550514868467915,0.01997686888865524,4
8.353757223673808,0.06600866233549849,0.011634962621946661,0.022815687099148354,5
8.329221168236472,0.07321339330334828,0.012211922780106228,0.030596151824203555,6
8.308916161177956,0.08366650008329189,0.014015744531523473,0.037535485227631164,7
8.288064440474178,0.08212560386473451,0.014126565640619766,0.044579960046262225,8
8.26827009952504,0.09220389805097491,0.01571363021363914,0.05088844495846914,9
8.253977465406953,0.08391637514576075,0.014027891345993426,0.053096414677741566,10
8.242696060099046,0.10324004664334535,0.017741958626110856,0.05572495005782778,11
7.963616901667239,0.06804930867899352,0.009403817702863849,0.12333088003364526,12
8.273742155681314,0.08587372980176604,0.013822436995134323,0.07086531384712438,13
8.22287471269336,0.08012660336498433,0.013690794849138594,0.06129744506361055,14
8.21336855678714,0.0872063968015994,0.013778416703106982,0.06602880874776575,15
8.206228822638433,0.09470264867566262,0.015829368716394256,0.0698138996950899,16
8.200310375083765,0.08329168748958883,0.014126787266655179,0.0698138996950899,17
8.19450516129634,0.0976178577377981,0.01679541082012893,0.06802649563663127,18
8.189492887157297,0.09324504414459472,0.015943854629475618,0.07107559667753129,19
8.185077312159,0.09024654339496944,0.015321304847206249,0.06886762695825886,20
8.180692159378408,0.08516575045810466,0.014175840198979302,0.08222058668909683,21
8.176936703020663,0.09557721139430328,0.0157053467506855,0.07422983913363473,22
8.173315932545432,0.0857487922705315,0.013853863145221789,0.07202186941436231,23
8.170066435664342,0.08808095952024028,0.014600823104176925,0.0767532330985175,24
8.167292642379524,0.0852073963018494,0.013971473259662427,0.07969719272421406,25
8.1642158276,0.09012160586373526,0.014426690505310416,0.07664809168331406,26
8.161579752588928,0.08429118773946391,0.013252194352236915,0.08116917253706235,27
8.158991352055637,0.0848325837081461,0.014033298640937764,0.07959205130901062,28
8.156642268347518,0.104572713643179,0.01736878814200658,0.080853748291452,29
8.15425530225685,0.10199067133100176,0.01668230231851179,0.08547997056040374,30
8.15271107297322,0.099117108112611,0.015545015784283127,0.09052675849016928,31
8.150565534556195,0.09312010661336054,0.014609108866041196,0.08421827357796235,32
8.148483583816894,0.09212060636348536,0.01558789777682841,0.0847439806539796,33
8.147385096534212,0.09195402298850633,0.014427217117181165,0.09021133424455893,34
8.145787195321102,0.0870814592703651,0.014504271866389628,0.08074860687624856,35
8.143831865058806,0.08887223055139137,0.01410971011890926,0.09452213226790032,36
8.142357692728323,0.10573879726803316,0.015425671673768092,0.09462727368310378,37
8.141059353267277,0.12881059470264955,0.02176624806054108,0.09220902113342445,38
8.139676266615465,0.09491087789438667,0.014932363861864096,0.0923141625486279,39
8.138393493393188,0.0898717308012665,0.014075535133982747,0.09368100094627274,40
8.13709123070981,0.0980343161752461,0.01472807171978753,0.10104090001051415,41
8.135665513532897,0.09582708645677196,0.014702742786138397,0.09136788981179687,42
8.135248391174777,0.10752956854905951,0.017141442925506747,0.09031647565976238,43
8.133790530349286,0.0992420456438453,0.015916972565624576,0.10188203133214173,44
8.132550701920788,0.08895552223888084,0.014469632854964201,0.09893807170644517,45
8.131538416934218,0.09907546226886617,0.017102987661274088,0.09862264746083482,46
8.13050539696377,0.10411460936198638,0.016467761009627456,0.09841236463042792,47
