loss,precision,hr,F1 Score,diversity,CC,curr_epoch
9.964101309472813,0.10014992503747991,0.009484036793684768,0.017327214269661325,0.012932394070024182,0.6154948841368866,0
8.362541734712122,0.087406296851573,0.007678196035619774,0.014116343508718413,0.008726737461886238,0.5970567347905076,1
8.26623962583622,0.09435282358820467,0.008258677978040235,0.01518795796650064,0.008831878877089685,0.5793024540361378,2
8.232757843794392,0.10034982508745485,0.009374871762064625,0.017147766520252176,0.011144990011565556,0.5865093768905056,3
8.21255860915211,0.09940029985007341,0.00933806635864444,0.01707229248391491,0.0116706970875828,0.595649543649231,4
8.196768252185738,0.10559720139929867,0.010484331808553902,0.01907480142500472,0.011880979917989696,0.5943344117415019,5
8.17981282530487,0.09999999999999855,0.009800191884422585,0.017850955843025137,0.01314267690043108,0.6210184381493512,6
8.159283970862111,0.11104447776111774,0.011135483299102364,0.020241190402033392,0.014194091052465566,0.6205055367053377,7
8.139487132626918,0.10384807596201746,0.010569139396761407,0.01918565816317633,0.014404373882872464,0.6319997895788945,8
8.12312472294035,0.11629185407296176,0.011828565644301915,0.021473014728412655,0.015666070865313846,0.6323154212367575,9
8.109878925868957,0.11574212893553032,0.013238923819939777,0.02376009801439845,0.014614656713279361,0.6521213077671806,10
8.09949363662522,0.11319340329834889,0.011920453048210428,0.021569419867413786,0.014614656713279361,0.6336700071017198,11
8.091495074708828,0.11149425287356153,0.010726766227166128,0.019570656423042693,0.017558616338975923,0.6286988084904999,12
8.084516059924898,0.11579210394802417,0.011351210519109317,0.020675574706751545,0.018084323414993164,0.6421526079065799,13
8.077884314746958,0.11214392803598024,0.011215881840571292,0.020392266285880006,0.017032909262958678,0.6401141534496008,14
8.07158752787602,0.11454272863568037,0.011590771762006638,0.021051324516131148,0.01787404058458627,0.6654041400352593,15
8.065435485705684,0.10574712643678,0.009686815149760445,0.01774786258413397,0.017453474923772475,0.6708487861332647,16
8.059633894182639,0.110344827586205,0.01076756551905441,0.019620538084663255,0.016822626432551783,0.7059102027933563,17
8.054253473476555,0.10274862568715472,0.010422277798950276,0.018924912453373945,0.013983808222058669,0.6965990688866244,18
8.049547611900168,0.1104947526236864,0.010371750920010612,0.018963468265907783,0.014719798128482809,0.7105789210658008,19
8.045279364783024,0.09715142428785452,0.008937040498419634,0.016368343440333003,0.015771212280517297,0.6996896288697934,20
8.041463787466936,0.1069965017491237,0.009987191764471838,0.018269120233786355,0.01619177794133109,0.7237959967384926,21
8.038365153510485,0.10454772613692977,0.010575460317275577,0.019207952161093216,0.016822626432551783,0.7234409111234029,22
8.03548409759252,0.09250374812593551,0.00870819519475076,0.015917897996966242,0.015560929450110398,0.7540177279781375,23
8.033289207441154,0.11179410294852389,0.011008200322184305,0.020042814301021197,0.016822626432551783,0.7455877324495837,24
8.031127643495221,0.1071464267866049,0.010972493786433873,0.019906438298809937,0.01776889916938282,0.7398143033746475,25
8.029260965292645,0.09000499750124794,0.009195769638025266,0.01668666981436772,0.018715171906213857,0.7313580052079421,26
8.02748042699873,0.09125437281359164,0.009267121281610221,0.016825562491936615,0.015035222374093155,0.7594623740761413,27
8.025909270199683,0.09615192403797944,0.01011754486261064,0.018308577527391512,0.015140363789296604,0.731384307846097,28
