loss,precision,hr,F1 Score,diversity,CC,curr_epoch
9.558679481036062,0.11017664530248614,0.009840900488577858,0.01806798156787227,0.011946591707659873,0.6074146598323492,0
8.32202750856532,0.08941691417852073,0.007386356760181246,0.013645514704462505,0.011043067965063748,0.5741836222571595,1
8.256767976182214,0.0972956073159295,0.008710794030366665,0.015990015407085795,0.013552856138941874,0.5975169281653625,2
8.227360312698767,0.09426293575113322,0.008248370067068262,0.015169362471345548,0.013352073085031623,0.605604600840881,3
8.198582517565116,0.0986712521494451,0.00909540165214719,0.016655517048377255,0.013653247665896998,0.6061723011609347,4
8.173771691844669,0.09810848835391592,0.009283066541672814,0.016961252243303613,0.016363818893685374,0.6140460577738209,5
8.149123568805761,0.10404877286227954,0.009965620493915306,0.01818911722774574,0.017066559582371247,0.6069703726253518,6
8.125443212825749,0.0991402219790527,0.009556756787517367,0.017433032639278524,0.017769300271057123,0.6500909143266519,7
8.107125819008278,0.10082851336564029,0.01001558012571073,0.018221197409109813,0.021584178295351874,0.6827213414182977,8
8.093857566565774,0.09598249179302784,0.010070728071408993,0.018228839741016977,0.027105712277883748,0.7145372419637825,9
8.08352569522709,0.09176176332655896,0.009347292390910276,0.01696631475850407,0.024093966469229997,0.7106044774277703,10
8.075086830541453,0.10242301078630618,0.010845435955884133,0.01961397433867968,0.02278887661881337,0.7174909291362231,11
8.067498610659776,0.090386118493043,0.009434300087828203,0.017085277296177884,0.02278887661881337,0.7122335305200951,12
8.060992701346663,0.09188682194778733,0.009906676916294247,0.017885092232014562,0.024696315630960745,0.7361509918300758,13
8.05492371634573,0.09470064092543334,0.010135592219220588,0.018311361454481482,0.025097881738781247,0.7279316785006399,14
8.049309177271194,0.09663904955447834,0.010649057589925176,0.01918413571703981,0.028711976709165747,0.6615930164633269,15
8.04361477032763,0.08844770986399779,0.008771962096954633,0.0159609663937366,0.025901013954422247,0.666611816394219,16
8.038615926260228,0.09204314522432323,0.010094103194908463,0.01819302988200186,0.024696315630960745,0.7114025488921839,17
8.033539927142993,0.10060966077849003,0.010652760336646295,0.01926563511889517,0.028109627547434995,0.7183465933867241,18
8.028646454667673,0.09910895732374549,0.010719064742580452,0.01934579736820366,0.028912759763075998,0.7319796286088259,19
