loss,precision,hr,F1 Score,diversity,curr_epoch
152.24247860207277,0.024987506246876658,0.0023250173826637782,0.004254193948637731,0.004941646514562086,0
9.36793478825513,0.0068299183741462694,0.00041493762953516146,0.0007823454706751442,0.02397224266638629,1
9.36793478825513,0.0068299183741462694,0.00041493762953516146,0.0007823454706751442,0.02397224266638629,1
9.234878907484166,0.010286523404964183,0.0009890451265043131,0.0018045805520065193,0.07685837451372095,2
9.234878907484166,0.010286523404964183,0.0009890451265043131,0.0018045805520065193,0.07685837451372095,2
9.23204284471624,0.031984007996002144,0.0028890085974769583,0.005299345058637699,0.02554936389443802,3
9.23204284471624,0.031984007996002144,0.0028890085974769583,0.005299345058637699,0.02554936389443802,3
9.034593126353096,0.06305180742961812,0.009497534899495163,0.0165083988996752,0.0058879192513931235,4
9.034593126353096,0.06305180742961812,0.009497534899495163,0.0165083988996752,0.0058879192513931235,4
8.77985002265257,0.0641345993669828,0.010759575005896835,0.018427629068358545,0.004521080853748291,5
8.77985002265257,0.0641345993669828,0.010759575005896835,0.018427629068358545,0.004521080853748291,5
8.674535247858833,0.06750791271031127,0.011626940911514212,0.01983728979631218,0.004941646514562086,6
8.674535247858833,0.06750791271031127,0.011626940911514212,0.01983728979631218,0.004941646514562086,6
8.611544048645918,0.0667166416791602,0.011572191668208486,0.019723317667662697,0.0038902323625275995,7
8.611544048645918,0.0667166416791602,0.011572191668208486,0.019723317667662697,0.0038902323625275995,7
8.571586534836714,0.06592537064800912,0.011269711000479573,0.019248891482119626,0.004415939438544843,8
8.571586534836714,0.06592537064800912,0.011269711000479573,0.019248891482119626,0.004415939438544843,8
8.545178366548875,0.0650091620856235,0.011175994462665394,0.01907306011850056,0.004521080853748291,9
8.545178366548875,0.0650091620856235,0.011175994462665394,0.01907306011850056,0.004521080853748291,9
8.524531548724456,0.06825753789771768,0.01129376025506494,0.019380809276985208,0.004731363684155189,10
8.524531548724456,0.06825753789771768,0.01129376025506494,0.019380809276985208,0.004731363684155189,10
8.507990739205304,0.06809095452273849,0.011339889956990213,0.019441916711620405,0.00620334349700347,11
8.507990739205304,0.06809095452273849,0.011339889956990213,0.019441916711620405,0.00620334349700347,11
8.494482306873097,0.06979843411627513,0.01217884885980642,0.020739027908531524,0.006098202081800021,12
8.494482306873097,0.06979843411627513,0.01217884885980642,0.020739027908531524,0.006098202081800021,12
8.4830200287875,0.07213060136598363,0.012425834131505477,0.021199637451748306,0.0071496162338345074,13
8.4830200287875,0.07213060136598363,0.012425834131505477,0.021199637451748306,0.0071496162338345074,13
8.47328962241902,0.07733633183408309,0.013795600645666931,0.02341443049330397,0.007359899064241404,14
8.47328962241902,0.07733633183408309,0.013795600645666931,0.02341443049330397,0.007359899064241404,14
8.464709759880515,0.0824171247709481,0.014960363591575558,0.025323925960287062,0.008516454631479339,15
8.464709759880515,0.0824171247709481,0.014960363591575558,0.025323925960287062,0.008516454631479339,15
8.45721835977891,0.07858570714642694,0.01371136445279939,0.023348894017882437,0.008726737461886238,16
