loss,precision,hr,F1 Score,diversity,curr_epoch
13.708767137106728,0.04439446943195058,0.004746039612036026,0.008575324699659104,0.003995373777731048,0
8.701586561904234,0.06421789105447244,0.011645545061085588,0.019715751943099102,0.004941646514562086,1
8.468371015296263,0.10299017158087699,0.01654238628483119,0.02850609461141086,0.009357585953106928,2
8.417621930066277,0.10519740129935091,0.01745280449371915,0.02993863183927287,0.011144990011565556,3
8.382557998194414,0.15608862235548845,0.026573688864715346,0.04541550425031543,0.016822626432551783,4
8.351942215106067,0.18303348325837016,0.03253096420466162,0.05524339251864523,0.02218483860792766,5
8.327855314086465,0.15796268532400476,0.02810155027746748,0.04771466509129787,0.02554936389443802,6
8.309532886813669,0.17445443944694258,0.03178465623787398,0.053772291510297734,0.029965303332982862,7
8.294564847876044,0.16808262535398902,0.029002497095156697,0.049469140978241385,0.03490694984754495,8
8.280251903814428,0.17145593869731737,0.030721103421129877,0.05210597177300959,0.03827147513405531,9
8.266180157380946,0.18190904547726064,0.03286287677045949,0.05566886474160228,0.03837661654925875,10
8.252320242418962,0.16766616691654143,0.028958008895091945,0.049386382248605594,0.044579960046262225,11
8.239162362884073,0.1816175245710478,0.03235791982702468,0.05492934309153455,0.050993586373672586,12
8.227653889585945,0.1870314842578701,0.03448488521987101,0.05823280042320178,0.04941646514562086,13
8.218377282899969,0.17857737797767712,0.03132673294964023,0.05330287059209386,0.05519924298181054,14
8.209863663841697,0.1764117941029482,0.03128775238108666,0.05314916305241479,0.05278099043213122,15
8.202344875546062,0.18311677494585962,0.032130035584360124,0.05466792730271568,0.0581432026075071,16
8.195476928528617,0.1752457104780936,0.03071406126766232,0.05226756121252201,0.06297970770686573,17
8.189511942162234,0.1838247542895214,0.031460892244376294,0.053726673186649046,0.06361055619808642,18
8.183717247668435,0.17374646010328104,0.030455462544706786,0.05182643473022177,0.06340027336767953,19
8.178121464603088,0.1969431950691316,0.03652790700198177,0.06162580850770288,0.06739564714541058,20
8.173360353638143,0.18603198400799514,0.03352304847183886,0.05680907558140512,0.06539796025654505,21
8.16809001102167,0.18957188072630266,0.03406628794726731,0.05775409728876448,0.06855220271264852,22
8.163508018535726,0.17403798100949466,0.030472237568165438,0.05186368427053748,0.06371569761328988,23
8.159236297046437,0.1901965683824747,0.033605863554256765,0.057119307151731386,0.0704447481863106,24
8.154995094818227,0.18524071297684383,0.03298255793989697,0.0559950597653504,0.07549153611607612,25
8.151135217091616,0.18274196235215653,0.03193120518740548,0.054363301786567966,0.0698138996950899,26
8.14737214810708,0.1824087956021982,0.03271546930789895,0.055480392753541316,0.07223215224476921,27
8.143731396759257,0.17491254372813547,0.029675578567380793,0.05074225107093101,0.07191672799915887,28
8.140424369643716,0.17707812760286482,0.031265793403046103,0.053147585272452766,0.07422983913363473,29
8.137001546551199,0.1855322338830577,0.03319332040478894,0.05631194676587236,0.0737041320576175,30
8.133730210135965,0.18240879560219836,0.03297659035464842,0.05585541565817896,0.07465040479444854,31
8.131092998911353,0.1840746293519897,0.03263933833133729,0.055447040814779344,0.0767532330985175,32
8.128270196143319,0.16983175079127036,0.029113051815214567,0.04970545091780843,0.08222058668909683,33
8.125305013306,0.19294519406963082,0.034520617959998,0.05856341462714243,0.07486068762485543,34
8.122920755638797,0.19773446610028222,0.03601009484436738,0.06092494173550091,0.07938176847860372,35
