loss,precision,hr,F1 Score,diversity,curr_epoch
12.381604325210347,0.05555555555555532,0.007984275628102274,0.013961978178563003,0.006834191988224161,0
12.215623018881853,0.06176078627352953,0.009447250357001334,0.016387746040483268,0.008937020292293135,1
13.864142041767344,0.059095452273862856,0.009718045711906962,0.01669126910775486,0.009883293029124171,2
14.286917848306544,0.058262535398966836,0.009147912800599364,0.015812996578622725,0.01072442435075176,3
14.344204875441159,0.06259370314842544,0.009903061154818241,0.017100605141287986,0.009778151613920724,4
14.344117040213417,0.06092786939863361,0.009552668242475585,0.016515870694679555,0.010303858689937967,5
14.221336519016939,0.062093953023487934,0.00992923609015594,0.01712075032857625,0.007254757649037956,6
14.131321993294884,0.06488422455438915,0.011056581441164262,0.018893602816762296,0.006413626327410367,7
14.106831201805788,0.06517574546060272,0.011155663038210296,0.019050576136924152,0.008621596046682788,8
14.103154435859008,0.06221889055472222,0.010553718344874164,0.018046368175450463,0.0076753233098517505,9
13.973240647175732,0.0626353489921702,0.010456540208497057,0.017921250972505832,0.009567868783513827,10
14.012641282502342,0.06205230717974307,0.01043983642113779,0.017872721217277954,0.009883293029124171,11
13.957064487092635,0.06505080792936825,0.010930394383625827,0.018715970897972768,0.008937020292293135,12
13.933752663416021,0.06334332833583178,0.010277171870962923,0.01768502714210292,0.009778151613920724,13
13.903779830231386,0.05901216058637316,0.0100590002397719,0.017188167402656208,0.011250131426769004,14
13.882402354268466,0.06409295352323796,0.01140101547411024,0.019358493522192,0.013563242561244875,15
13.77577741650974,0.06684157921039453,0.01252140266777289,0.02109170569039393,0.008937020292293135,16
13.871661194212296,0.06242711977344624,0.010360988123132726,0.017772316528768033,0.009042161707496582,17
13.715396963848788,0.06359320339830042,0.010776253705642894,0.01842951449320989,0.0116706970875828,18
13.827791989831363,0.0634682658670661,0.010507550737472327,0.01803010914722815,0.01156555567237935,19
13.795241273010479,0.06321839080459729,0.009935996147551973,0.017172932852264417,0.011775838502786247,20
13.838650533311506,0.0635099117108109,0.010778528771102035,0.018429338566927966,0.009042161707496582,21
