loss,precision,hr,F1 Score,diversity,CC,curr_epoch
10.081989295411992,0.10607196401799161,0.011595448981514479,0.02090556791870361,0.012511828409210389,0.7554775243957121,0
8.505446872398455,0.10832083958021074,0.012452160465814835,0.022336589729998323,0.009042161707496582,0.7118545990162971,1
8.421153323281013,0.11723305014159659,0.013690593855086105,0.02451795606792323,0.010619282935548313,0.6688892395907458,2
8.378603710128003,0.11073629851740874,0.012486407203743497,0.02244226836980274,0.0114604142571759,0.6538572818853865,3
8.35270939759582,0.10952856904880973,0.012230282927324844,0.022003581117117307,0.01072442435075176,0.6511481101554566,4
8.333627885706713,0.11710811261036215,0.013479488268863245,0.024176222236903324,0.01072442435075176,0.6474788921328938,5
8.315590869362815,0.11219390304847647,0.012750815914632462,0.022899147981398596,0.011144990011565556,0.6422709697782812,6
8.298063745324063,0.10827919373646572,0.012078256687354853,0.021732329677033778,0.01082956576595521,0.6522396696388768,7
8.283144322609816,0.10882058970514812,0.012530467050694206,0.022473192243903945,0.011039848596362107,0.6546069070727925,8
8.271529352548377,0.14172080626353534,0.01872100543750028,0.03307312422537851,0.011039848596362107,0.6273310713064666,9
8.262465483650951,0.11556721639180483,0.013425032484042596,0.024055610281570373,0.011880979917989696,0.6481759120439917,10
8.254149795008026,0.11390138264201306,0.01347766141252904,0.024103246826230596,0.011775838502786247,0.6494252873563378,11
8.246651392948557,0.11048642345494,0.012778154789263772,0.02290702878522612,0.012511828409210389,0.6592624740261588,12
8.239985590182318,0.11606696651674252,0.013681659527703812,0.024477927307707942,0.012827252654820733,0.6465714511165582,13
8.234089008351212,0.11810761286023738,0.01400578939912237,0.0250419764212282,0.012511828409210389,0.6424024829690527,14
8.228119438881821,0.12456271864068057,0.015420084757791476,0.027442909164100828,0.011880979917989696,0.6324206317893784,15
8.222647787218506,0.11481759120439865,0.013402399483577765,0.024002984508214854,0.011880979917989696,0.641389831400097,16
8.218118832064205,0.1289771780776288,0.01568368889247608,0.027966622592093943,0.013563242561244875,0.6431389568373812,17
8.213816573099042,0.11860736298517488,0.014027614536877973,0.025088078578894765,0.012932394070024182,0.6492806228464796,18
8.210184980530869,0.1156088622355497,0.01366389291753779,0.024439289037110023,0.012827252654820733,0.6480970041295262,19
8.207024488981292,0.11565050807929456,0.013466050250207856,0.024123250703190453,0.011880979917989696,0.6458744312054595,20
8.204345527970347,0.11610861236048724,0.013666546206206736,0.024454660403248993,0.012196404163600042,0.6480312475341362,21
8.201789815639208,0.11623354989172174,0.013817404151813118,0.024698718231874337,0.012511828409210389,0.6559351902996006,22
8.199392529640397,0.11498417457937775,0.013048082796200415,0.02343664106090606,0.012511828409210389,0.6468476288171786,23
8.197244341080175,0.11685823754789353,0.014350946015151314,0.025562635372542383,0.013668383976448322,0.656382335148228,24
8.195390371248727,0.11481759120439881,0.013427918068157615,0.024043901672989136,0.012932394070024182,0.6557773744706727,25
8.193597452770778,0.11202731967349733,0.0130748028945172,0.023416631044540608,0.014194091052465566,0.6544490912438631,26
8.192155497835433,0.11381809095452354,0.013276007164136228,0.02377844153722687,0.014194091052465566,0.6621952181803965,27
8.190574645855857,0.11627519573546638,0.013596331913443125,0.024345846747776238,0.013983808222058669,0.6538572818853848,28
8.189059612304181,0.11306846576711718,0.013208088403490444,0.023653136582764432,0.013563242561244875,0.6571977169310197,29
8.18705215787863,0.11465100782941938,0.013579757157212793,0.02428329651336831,0.013247818315634529,0.6572897761645636,30
8.18608119219386,0.11381809095452346,0.013426620437478923,0.024019737864891567,0.013458101146041426,0.6630763565585744,31
8.185117077944902,0.11889888389138846,0.013900036131392906,0.024890244315075343,0.013983808222058669,0.6487808727215447,32
8.183728581289625,0.11590038314176343,0.013663380388156062,0.02444496792705861,0.014194091052465566,0.6499513401194242,33
8.182873535275451,0.11748292520406539,0.01387830994457295,0.02482413395903581,0.01314267690043108,0.6400746994923686,34
8.181854108827673,0.12010661335998751,0.014563268099869275,0.02597677805857778,0.013668383976448322,0.6449143849128197,35
8.180807646543924,0.12252207229718563,0.014780630509747449,0.02637899244357513,0.014824939543686258,0.6558036771088284,36
8.179933051854038,0.1216891554222897,0.014623876262483263,0.026110007669654784,0.014509515298075912,0.6373918304006003,37
8.179294505405755,0.11523404964184657,0.013859323157864588,0.02474280279675728,0.014719798128482809,0.6634445934927412,38
8.17871048576507,0.11315175745460697,0.013483292216386177,0.02409535455660794,0.014194091052465566,0.6505431494779044,39
8.17797541143298,0.11569215392303939,0.014030520368688704,0.02502602002274909,0.013247818315634529,0.6618269812462361,40
8.177165447162466,0.11906546726636766,0.014453124903242864,0.025777205138258857,0.014930080958889707,0.6679554959362574,41
8.176950701246646,0.1175662168915551,0.0142510128048614,0.025420617110514375,0.014614656713279361,0.6467555695836419,42
8.17595829664631,0.11635848742295607,0.014076790420929616,0.025115199940153432,0.012932394070024182,0.6422315158210484,43
8.175649951463342,0.11748292520406554,0.013881435200908693,0.024829133387562027,0.013352959730837976,0.6680475551697974,44
8.175108508917875,0.12168915542228988,0.014773939676467916,0.026348929579651674,0.013668383976448322,0.6656145611404982,45
8.174837183035539,0.11652507079793524,0.013765332594392308,0.024622018404360006,0.013878666806855221,0.6581972171808963,46
8.17441735608763,0.11119440279860156,0.01332851221163331,0.0238037465705749,0.013668383976448322,0.6788579394513424,47
8.173908924023971,0.10932033983008578,0.012988350347222797,0.023218151902897822,0.014088949637262118,0.6815671111812694,48
8.173935671324555,0.11735798767283116,0.013990082912644924,0.024999955776824595,0.013878666806855221,0.6628133301770299,49
